83000,Colonia Hermosillo Centro,Urbano
83249,Colonia Seminario Residencial,Urbano
83249,Fraccionamiento Montebello Residencial,Urbano
83249,Fraccionamiento Alta California Residencial,Urbano
83249,Fraccionamiento Tierra Blanca,Urbano
83249,Equipamiento Seminario Mayor,Urbano
83250,Colonia Las Granjas,Urbano
83250,Colonia Los Arcos,Urbano
83250,Colonia Palmar Del Sol,Urbano
83250,Zona comercial Metrocentro,Urbano
83250,Colonia Fuentes del Centenario,Urbano
83250,Colonia El Recodo,Urbano
83255,Colonia Real Del Arco,Urbano
83260,Colonia Centenario,Urbano
83260,Colonia Bernardo Esqueda,Urbano
83260,Colonia Prados del Centenario,Urbano
83260,Colonia San Antonio,Urbano
83260,Colonia Isssteson Centenario,Urbano
83270,Colonia El Malecón,Urbano
83270,Colonia La Mosca,Urbano
83270,Colonia Las Palmas,Urbano
83270,Zona industrial Proyecto Río Sonora,Urbano
83278,Colonia ISSSTESON Colegio Lux,Urbano
83279,Colonia Militar,Urbano
83280,Colonia Cerro de La Cruz,Urbano
83280,Colonia El Jito,Urbano
83280,Colonia Emiliano Zapata,Urbano
83280,Colonia Palo Verde,Urbano
83280,Colonia Tiro Al Blanco,Urbano
83280,Colonia Villa de Seris,Urbano
83280,Colonia Villa Hermosa,Urbano
83280,Fraccionamiento La Candelaria,Urbano
83280,Colonia Solidaridad Vildosola,Urbano
83280,Equipamiento Colegio de Bachilleres,Urbano
83280,Fraccionamiento San Pablo,Urbano
83280,Colonia Los Poetas,Urbano
83283,Fraccionamiento Haciendas del Sur,Urbano
83284,Fraccionamiento Santa Anita Residencial,Urbano
83284,Fraccionamiento Quinta Esmeralda,Urbano
83284,Colonia Las Peredas,Urbano
83284,Fraccionamiento San FermÃ­n,Urbano
83284,Colonia Las Tres Reynas,Urbano
83284,Colonia Casa Linda,Urbano
83284,Fraccionamiento Costa del Sol,Urbano
83284,Colonia Palo Verde Indeur los Olivos,Urbano
83284,Colonia Nueva Esperanza,Urbano
83284,Colonia Los Girasoles,Urbano
83284,Colonia Hacienda los Alcatraces,Urbano
83284,Colonia Hacienda los Lirios,Urbano
83284,Colonia Villa las Lomas,Urbano
83284,Fraccionamiento Villas del Sur,Urbano
83284,Fraccionamiento Agaves Residencial,Urbano
83284,Fraccionamiento Quintas del Sol Residencial,Urbano
83284,Colonia Los Olivos,Urbano
83284,Colonia Adolfo López Mateos,Urbano
83285,Colonia Las Minitas,Urbano
83285,Fraccionamiento Florenza Residencial,Urbano
83285,Fraccionamiento Montereal,Urbano
83285,Fraccionamiento Mesaverde,Urbano
83285,Fraccionamiento Oasis Solera,Urbano
83285,Fraccionamiento El Alamo Residencial,Urbano
83285,Colonia Nueva Ilusión,Urbano
83285,Fraccionamiento Florenza Plus,Urbano
83285,Colonia Arco Iris,Urbano
83285,Colonia Hermosa Provincia,Urbano
83285,Colonia San José de las Minitas,Urbano
83285,Colonia Villa Sureña,Urbano
83285,Colonia El Mezquite,Urbano
83285,Colonia Cerrada de Minas,Urbano
83285,Fraccionamiento Real de Minas,Urbano
83285,Fraccionamiento Oasis del Sol,Urbano
83285,Fraccionamiento Oasis Santa Fe,Urbano
83285,Fraccionamiento Oasis Solana,Urbano
83285,Fraccionamiento Quinta Real,Urbano
83285,Fraccionamiento Puerta Esmeralda,Urbano
83285,Colonia Ejido el Buey,Urbano
83285,Fraccionamiento Oasis Palmeira,Urbano
83286,Colonia Tirocapes,Urbano
83286,Colonia Cerro Apache,Urbano
83287,Colonia El Apache,Urbano
83287,Colonia Nacameri,Urbano
83287,Colonia San Angel,Urbano
83287,Fraccionamiento Alegranza Residencial,Urbano
83287,Fraccionamiento Renaceres,Urbano
83287,Fraccionamiento Valle San Francisco,Urbano
83287,Fraccionamiento Aurea Residencial,Urbano
83287,Colonia Ejido de Villa de Seris,Urbano
83287,Fraccionamiento Monet,Urbano
83287,Colonia Las Placitas,Urbano
83287,Fraccionamiento Sorento Residencial,Urbano
83287,Fraccionamiento Aurea Argento,Urbano
83287,Fraccionamiento Paseo San Angel,Urbano
83287,Colonia Camino del Seri,Urbano
83287,Fraccionamiento Real del Carmen,Urbano
83287,Colonia Residencial Pima,Urbano
83287,Colonia Los Tulipanes,Urbano
83287,Fraccionamiento Portal Del Pitic,Urbano
83287,Fraccionamiento Casa Real,Urbano
83287,Fraccionamiento Soleil Residencial,Urbano
83287,Fraccionamiento Urbi Villa del Prado,Urbano
83287,Fraccionamiento Arcángel Residencial,Urbano
83287,Fraccionamiento Paseo Real Residencial,Urbano
83287,Fraccionamiento Azores Residencial,Urbano
83287,Fraccionamiento Urbi Villa Campestre,Urbano
83288,Fraccionamiento Genova Residencial,Urbano
83288,Unidad habitacional Fovissste,Urbano
83288,Fraccionamiento Corsica Residencial,Urbano
83288,Fraccionamiento Sedona Residencial,Urbano
83288,Fraccionamiento Barcelona Residencial,Urbano
83288,Fraccionamiento Real de Toledo Residencial,Urbano
83288,Fraccionamiento San Marino Residencial,Urbano
83288,Condominio Kyo Upday,Urbano
83288,Colonia Montecarlo Residencial,Urbano
83288,Fraccionamiento La Verbena,Urbano
83288,Fraccionamiento Villa Bonita,Urbano
83288,Fraccionamiento Río Grande Residencial,Urbano
83288,Fraccionamiento Privada Rosales,Urbano
83288,Colonia Mónaco Privadas Residenciales,Urbano
83288,Fraccionamiento Residencial Peñasco,Urbano
83288,Fraccionamiento Marsella Residencial,Urbano
83288,Fraccionamiento Jardines de Mónaco,Urbano
83288,Fraccionamiento Asturias Residencial,Urbano
83288,Fraccionamiento Villa Lourdes,Urbano
83288,Fraccionamiento Villa Residencial Bonita,Urbano
83288,Colonia Las Praderas IV,Urbano
83288,Colonia Las Praderas Norte,Urbano
83288,Colonia Las Praderas Sur (FOVISSSTE),Urbano
83288,Fraccionamiento Arandas Residencial,Urbano
83289,Colonia Las Villas,Urbano
83289,Fraccionamiento Francisco Eusebio Kino ISSSTESON,Urbano
83290,Colonia Piedra Bola (Pedregal de la Villa),Urbano
83290,Colonia Y Griega,Urbano
83293,Fraccionamiento Urbi Alameda los Encinos II Residencial,Urbano
83293,Colonia Akiwiki,Urbano
83293,Colonia Lomas Del Mirador,Urbano
83293,Colonia Las Lomas Del Sol,Urbano
83293,Colonia Las Lomas Del Sur,Urbano
83293,Colonia Las Lomas Sección los Manzanos,Urbano
83293,Colonia Central de Abastos,Urbano
83293,Colonia Las Lomas de Cortes,Urbano
83293,Colonia Las Lomas Sección Bonita,Urbano
83293,Colonia Las Lomas Sección Castaños,Urbano
83293,Colonia Las Lomas Privada las Lomas,Urbano
83293,Colonia Las Lomas Sección El Paraíso,Urbano
83293,Colonia Las Lomas Privada Del Bosque,Urbano
83293,Colonia Las Lomas Real Del Parque,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Manzanos II,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños III,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños II,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección los Almendros II,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección los Almendros III,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños IV,Urbano
83293,Fraccionamiento Urbi Villa del Rey,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección los Almendros I,Urbano
83293,Fraccionamiento Urbi Villa del Rey Sección Castaños I,Urbano
83293,Fraccionamiento Las Lomas,Urbano
83293,Fraccionamiento La Campana,Urbano
83293,Fraccionamiento Urbi Alameda los Encinos I Residencial,Urbano
83293,Fraccionamiento Privada Villa del Rey,Urbano
83293,Zona industrial Sector Industrial Presa,Urbano
83294,Colonia Cuauhtémoc,Urbano
83294,Colonia Los Alamos,Urbano
83294,Fraccionamiento Perisur,Urbano
83294,Fraccionamiento Valle del Marquez,Urbano
83294,Colonia Rincón Del Marquez,Urbano
83295,Colonia Adolfo de La Huerta,Urbano
83295,Colonia Comercial Cedros,Urbano
83296,Fraccionamiento Colinas del Sur,Urbano
83296,Fraccionamiento Nuevo Hermosillo,Urbano
83296,Fraccionamiento Castelina,Urbano
83296,Fraccionamiento Bonanza Residencial,Urbano
83296,Fraccionamiento Altares,Urbano
83296,Fraccionamiento Chula Vista,Urbano
83296,Fraccionamiento Las Diligencias,Urbano
83296,Fraccionamiento Arboledas,Urbano
83296,Fraccionamiento Renacimiento,Urbano
83296,Fraccionamiento Terranova,Urbano
83296,Fraccionamiento Altamira,Urbano
83296,Fraccionamiento Las Carretas,Urbano
83296,Fraccionamiento Altares II,Urbano
83296,Fraccionamiento Santa Cecilia,Urbano
83296,Fraccionamiento Altares Rancho Grande,Urbano
83296,Fraccionamiento Jacarandas,Urbano
83296,Fraccionamiento Valle de los Almendros,Urbano
83296,Fraccionamiento Mallorca Residencial,Urbano
83296,Fraccionamiento Vista Real,Urbano
83297,Fraccionamiento Gala III,Urbano
83297,Fraccionamiento Gala I,Urbano
83297,Zona industrial Parque Industrial Sonora,Urbano
83297,Fraccionamiento Agualurca,Urbano
83297,Fraccionamiento Sierra Clara,Urbano
83297,Zona industrial Parque Industrial Dynatech Sur,Urbano
83297,Fraccionamiento Gala II,Urbano
83299,Zona industrial Parque Industrial Hermosillo,Urbano
83300,Pueblo El Saucito,Rural
83300,Paraje Estación Zamora,Rural
83300,Ranchería La Labor,Rural
83300,Ranchería El Zacatón,Rural
83300,Fraccionamiento Real del Alamito [Fraccionamiento Campestre],Rural
83300,Ejido Real del Alamito,Rural
83300,Ejido La Cuesta [Viñedo],Rural
83300,Fraccionamiento Fraccionamiento Campestre las Granjas,Rural
83300,Ejido Campo del Carmen,Rural
83300,Ranchería René Córdova,Rural
83300,Ranchería Adán López,Rural
83300,Ranchería Agrícola Martha,Rural
83300,Granja Alto Verde (Río Blanco),Rural
83300,Ranchería Agropecuaria Blanca Julia,Rural
83300,Granja Agropecuaria San Víctor (Víctor Palomino),Rural
83300,Ranchería Alejandro Gutiérrez,Rural
83300,Ranchería Alemania,Rural
83300,Ranchería Alemania Dos,Rural
83300,Ranchería Alfonso Ponce,Rural
83300,Ranchería Arturo Wereca,Rural
83300,Ranchería Benito Félix,Rural
83300,Ranchería Campito la Herradura,Rural
83300,Ranchería Campo la Valiana,Rural
83300,Ranchería Campo las Lomitas,Rural
83300,Ranchería Campo Michelle,Rural
83300,Ranchería Montecristo,Rural
83300,Equipamiento Carlos de León Fernández (Vivero),Rural
83300,Ranchería Casa Blanca,Rural
83300,Ranchería Casa de Alto (Ramón Preciado),Rural
83300,Ranchería Chichí López,Rural
83300,Ranchería La Herradura [Campestre],Rural
83300,Ranchería El Alamito,Rural
83300,Ranchería El Porvenir,Rural
83300,Ejido El Carmen,Rural
83300,Ranchería Clara EloÃ­sa Othón (El Alamito),Rural
83300,Ranchería El Alamito,Rural
83300,Ranchería El Alamito [Fundidora],Rural
83300,Ranchería Chulavista Dos,Rural
83300,Ranchería Campo La Noria [Leyva Espinoza],Rural
83300,Ejido El Alamito,Rural
83300,Granja El Alamito,Rural
83300,Ranchería El Bachatal,Rural
83300,Ranchería El Baiburín,Rural
83300,Hacienda El Dorado,Rural
83300,Granja Campo Gassa (Asociación Ganadera de Alimentos),Rural
83300,Ejido El Cebollón [Campestre],Rural
83300,Ranchería Alberto Guzmán,Rural
83300,Ranchería El Pepache (Francisco Quiroga),Rural
83300,Ranchería El Jecotal,Rural
83300,Ranchería El Mahuachi,Rural
83300,Ranchería El Memucho,Rural
83300,Ranchería El Milagro,Rural
83300,Ranchería El Mocloy,Rural
83300,Ranchería El Modelo,Rural
83300,Ranchería El Nogal,Rural
83300,Ranchería El Ocotillo [Fraccionamiento],Rural
83300,Ranchería El Orégano,Rural
83300,Ranchería El Otro Lado,Rural
83300,Ranchería El Palo Fierro,Rural
83300,Ranchería El Recodo,Rural
83300,Ranchería El Repecho,Rural
83300,Ranchería El Repecho (Javier López Molina),Rural
83300,Ranchería El Represito (Heriberto Peralta),Rural
83300,Ranchería El Represo,Rural
83300,Hacienda El Resplandor [Hacienda],Rural
83300,Ranchería El Retanque,Rural
83300,Ranchería El Rosario,Rural
83300,Ranchería El Bohemio,Rural
83300,Ranchería El Saucito 2,Rural
83300,Ranchería El Saucito de Enmedio,Rural
83300,Ranchería El Tijerito,Rural
83300,Ejido El Tijerito,Rural
83300,Ranchería Elías Córdova,Rural
83300,Ranchería Elías Ortega,Rural
83300,Equipamiento Engorda Campo Nuevo,Rural
83300,Ranchería Establo San Marcos,Rural
83300,Ranchería Establo Santo Niño,Rural
83300,Ranchería La Parcela [José Jesús Miramontes],Rural
83300,Ranchería Nopales María Dolores,Rural
83300,Ranchería Finca las Moras,Rural
83300,Fraccionamiento Fraccionamiento Chula Vista,Rural
83300,Fraccionamiento Fraccionamiento Río Bonito,Rural
83300,Ranchería Porfirio Corella,Rural
83300,Ranchería Granja San Judas,Rural
83300,Ranchería Casa Blanca,Rural
83300,Ranchería Guadalupe,Rural
83300,Ranchería Guadalupe Germán,Rural
83300,Ranchería Héctor Ruiz,Rural
83300,Ranchería Isidro Castellano,Rural
83300,Ranchería La Milagrosa II,Rural
83300,Ranchería Jesús Castellanos,Rural
83300,RancheríaJosé Esparza Rivera,Rural
83300,Ranchería Campestre Casa Blanca,Rural
83300,RancheríaJosé Jesús Corrales,Rural
83300,Ranchería Josefina Dos,Rural
83300,Ranchería Juan Manuel Bracamontes,Rural
83300,Ranchería LM,Rural
83300,Ranchería La Coyota (La Coyotita),Rural
83300,Ranchería La Coyotita,Rural
83300,Ranchería La Cuesta (Pozo Dos) [Viñedo],Rural
83300,Ranchería La Finca,Rural
83300,Ranchería La Florida [viñedo],Rural
83300,Ranchería Las Milpas,Rural
83300,Ranchería La Gravera,Rural
83300,Ranchería La Herradura,Rural
83300,Ranchería La India,Rural
83300,Ranchería La Labor [Hacienda],Rural
83300,Ranchería La Loma,Rural
83300,Ranchería La Milagrosa,Rural
83300,Ranchería La Milagrosa [Engorda],Rural
83300,Ranchería La Nopalera,Rural
83300,Ejido La Nopalera,Rural
83300,Ranchería La Noria,Rural
83300,Ejido La Noria,Rural
83300,Ranchería Rascón Coronado [Palos Fierro],Rural
83300,Ranchería La Resolana,Rural
83300,Ranchería La Tembladera de Abajo,Rural
83300,Ranchería La Tijera,Rural
83300,Ranchería La Tortuga,Rural
83300,Ranchería Las Brechas,Rural
83300,Ranchería Las Ceibas,Rural
83300,Ranchería Las Dos Marías,Rural
83300,Granja Campestre Hacienda la Labor,Rural
83300,Ranchería Las Merceditas (Agronuts),Rural
83300,Ranchería Campo LUFATE,Rural
83300,Ranchería Alejandro Rival Sánchez,Rural
83300,Ranchería Las Palmas (Víctor Palma),Rural
83300,Ranchería Las Isabeles (José Castellano),Rural
83300,Ranchería Las Tortolitas,Rural
83300,Ranchería Laura Bella Dos,Rural
83300,Ranchería Laura Bella Uno,Rural
83300,Ranchería Laureles,Rural
83300,Ranchería Los Benavides,Rural
83300,Ranchería Los Cúmaros (Establo San Francisco),Rural
83300,Ranchería Los Jardines,Rural
83300,Ranchería Santa Eduwiges,Rural
83300,Ranchería Los Mezquites,Rural
83300,Ranchería Los Milagros,Rural
83300,Ranchería Los Moros,Rural
83300,Ranchería Los Pinitos,Rural
83300,Ranchería Los Pozos,Rural
83300,Ejido Los Pozos,Rural
83300,Ranchería Los Pachecos,Rural
83300,Ejido Los Sauces,Rural
83300,Ranchería Los Vados,Rural
83300,Ranchería El Jarrito,Rural
83300,Granja Manantial de Camoú [Campestre],Rural
83300,Ranchería Campestre Bermudas [Manuel Ruiz],Rural
83300,Granja Mazocari [Agropecuaria],Rural
83300,Ranchería Víctor Córdova,Rural
83300,Ranchería El Perú (Patrocipes),Rural
83300,Granja Porcicola Clamaral,Rural
83300,Ranchería Puzolana San José,Rural
83300,Ranchería Manuel Samaniego,Rural
83300,Ranchería Ramón Trujillo (La Milpa),Rural
83300,Ranchería Real de Mulato,Rural
83300,Ranchería Ricardo Retes,Rural
83300,Ranchería Rosalía Chávez,Rural
83300,Ranchería San Alberto,Rural
83300,Ranchería San Emilio,Rural
83300,Ranchería San Esteban,Rural
83300,Ranchería San Fernando (La Bolsas),Rural
83300,Ranchería San Francisco,Rural
83300,Ejido San Francisco,Rural
83300,Ranchería San Javier,Rural
83300,Ranchería San José,Rural
83300,Ranchería San Juan,Rural
83300,Ejido San Juan,Rural
83300,Ranchería San Juanico [Campestre],Rural
83300,Ranchería San Judas,Rural
83300,Ranchería San Leopoldo,Rural
83300,Ranchería San Lorenzo,Rural
83300,Ranchería San Martín,Rural
83300,Ranchería San Martín (Alamito),Rural
83300,Ranchería San Miguel,Rural
83300,Ranchería San Pedrito,Rural
83300,Ranchería La Herradura,Rural
83300,Ranchería San Rafael [Campestre],Rural
83300,Ranchería San Rodolfo,Rural
83300,Ranchería Santa Anita 1,Rural
83300,Ranchería Santa Belem,Rural
83300,Ranchería Los Sauces,Rural
83300,Ejido Santa Elena,Rural
83300,Ranchería Santa Lucina [Campestre],Rural
83300,Ranchería Santa Rita,Rural
83300,Ejido Santa Rita,Rural
83300,Ranchería Santa Rosa,Rural
83300,Ejido Santa Rosa,Rural
83300,Ranchería Santa Teresa,Rural
83300,Ranchería Santa Teresa (Los Ruices),Rural
83300,Ranchería Santa Teresita,Rural
83300,Ranchería San Alonso,Rural
83300,Ranchería La Fuente de la Juventud,Rural
83300,Ranchería Sol Azteca,Rural
83300,Ranchería Villa Dorada,Rural
83300,Ranchería Villa Guadalupe [Campestre],Rural
83300,Ranchería Villa Manantial [Campestre],Rural
83300,Ranchería Viñedo 2000,Rural
83300,Ejido Viñedos 2000 Sur,Rural
83300,Rancho Viñedo 2000,Rural
83300,Ranchería Viñedos del Pozzo,Rural
83300,Ranchería Rancho Sonora,Rural
83303,Ejido Mesa del Seri,Rural
83303,Ejido Molino de Camou (San Isidro),Rural
83303,Ejido Topahue,Rural
83303,Pueblo San José de Gracia,Rural
83303,Ranchería San Francisco de Batuc,Rural
83303,Fraccionamiento Hacienda de los Valencia,Rural
83303,Ejido El Alamito Buenavista (El Tronconal),Rural
83303,Ejido San Juan,Rural
83303,Ranchería Agropecuaria el Salvador,Rural
83303,Ranchería Alberto Bustamante,Rural
83303,Ranchería Alejandro Córdova (El Alamito),Rural
83303,Ranchería Andrés Beltrán,Rural
83303,Ranchería Apolo,Rural
83303,Ranchería Arivechi,Rural
83303,Ranchería Armando Ramírez,Rural
83303,Ranchería Buena Vista,Rural
83303,Fraccionamiento Buena Vista [Fraccionamiento Campestre],Rural
83303,Ranchería Campestre San Isidro,Rural
83303,Ranchería Campo Nuevo,Rural
83303,Ranchería Campo Sergio López Luna,Rural
83303,Ranchería Elmer García,Rural
83303,Ranchería Cerro las Hormigas (Jesús Mario),Rural
83303,Ranchería Chano Quintero,Rural
83303,Ranchería Crisosa (Cribadora de Sonora),Rural
83303,Ranchería San Miguel,Rural
83303,Ranchería Danny,Rural
83303,Ranchería Dinámica del Pacífico (Santa Fe),Rural
83303,Ranchería Don Nazario,Rural
83303,Ranchería El Abra,Rural
83303,Ranchería El Terreno,Rural
83303,Ranchería El Chinalito,Rural
83303,Ranchería El Alamo [Fraccionamiento Campestre],Rural
83303,Ranchería El Barzón,Rural
83303,Equipamiento Constructora Elga,Rural
83303,Ranchería El Alamito (Campo el Chale),Rural
83303,Ranchería El Bofito,Rural
83303,Ranchería El Cable (Santa Mercedes),Rural
83303,Ranchería El Cachoral,Rural
83303,Ranchería El Cajón Verde,Rural
83303,Ranchería El Campito,Rural
83303,Ejido El Campito,Rural
83303,Ranchería El Campito Montaño,Rural
83303,Ranchería El Cantón,Rural
83303,Ranchería El Chiltepí­n,Rural
83303,Ranchería El Cimarrón,Rural
83303,Ranchería El Coyote,Rural
83303,Ranchería El Cuatro,Rural
83303,Ranchería El Esfuerzo,Rural
83303,Ejido El Garambullo,Rural
83303,Ranchería El Garambullo,Rural
83303,Ranchería El Laberinto,Rural
83303,Ranchería El Maguachi,Rural
83303,Ranchería El Milagro,Rural
83303,Granja El Milagro [Porcícola],Rural
83303,Ranchería El Moisés,Rural
83303,Ranchería El Molino,Rural
83303,Ranchería El Nomo,Rural
83303,Ranchería El Papalote,Rural
83303,Ranchería El Paredón,Rural
83303,Ranchería El Paredón Dos,Rural
83303,Ranchería El Pinal (El Alamito),Rural
83303,Ranchería El Pozo,Rural
83303,Ranchería El Pozo Nuevo,Rural
83303,Ranchería El Ranchito,Rural
83303,Ranchería El Rancho,Rural
83303,Ejido El Realito,Rural
83303,Ranchería El Recobeco,Rural
83303,Ranchería El Recodo,Rural
83303,Ranchería El Resbaladero,Rural
83303,Ranchería El Resbaladero Dos,Rural
83303,Ranchería El Río,Rural
83303,Ranchería El Rodeo,Rural
83303,Ejido El Sacrificio,Rural
83303,Ranchería El Sahuaro,Rural
83303,Ranchería El Sauzaba,Rural
83303,Ranchería El Tejabán,Rural
83303,Ranchería El Temporal,Rural
83303,Ranchería El Tren Grande,Rural
83303,Ranchería El Zanjón,Rural
83303,Ranchería Fernando Molina Lord,Rural
83303,Fraccionamiento Fraccionamiento Campestre la Colmena,Rural
83303,Ranchería Francisco Bustamante,Rural
83303,Ejido Fructuoso Méndez,Rural
83303,Ranchería Guadalupe,Rural
83303,Ejido Guadalupe,Rural
83303,Rancho San Juacico Bajo,Rural
83303,Ranchería Instituto de Tratamiento y Aplicación para Ad,Rural
83303,Ejido Jacinto López (La Galera),Rural
83303,Ranchería Jesús Ramírez (El Alamito),Rural
83303,Ranchería Jorge Camou,Rural
83303,Ranchería Jorge Rosales,Rural
83303,Ranchería Juan Barrera Navarro,Rural
83303,Ranchería Juan Silvestre,Rural
83303,Ranchería La Casita,Rural
83303,Ranchería La Chicharra,Rural
83303,Ranchería La Chinapita,Rural
83303,Ranchería La Colmena (Pozo Cuatro) [Huerta],Rural
83303,Ranchería La Coteña,Rural
83303,Ranchería La Cuesta [Engorda],Rural
83303,Ranchería La Esperanza (René Sicre),Rural
83303,Ranchería La Galera,Rural
83303,Ranchería La Laguna,Rural
83303,Ranchería La Loma (La Lomita),Rural
83303,Ranchería La Mosa (El Campo del Capi),Rural
83303,Ejido La Nopalera,Rural
83303,Ranchería La Palapa,Rural
83303,Ranchería La Pomona,Rural
83303,Ranchería La Postera,Rural
83303,Ranchería La Poza,Rural
83303,Ranchería La Pradera,Rural
83303,Ranchería La Quinta,Rural
83303,Ranchería La Reforma,Rural
83303,Ranchería La Rinconada (Los Boris),Rural
83303,Ranchería La Rosillita del Chino,Rural
83303,Ranchería La Victoria,Rural
83303,Ranchería La Victoria (Francisco Quiroga) [Establo],Rural
83303,Ranchería La Victoria (La Crinolina) [Corrales],Rural
83303,Ranchería Lágrimas Ranch,Rural
83303,Ranchería Las Albercas [Campestre],Rural
83303,Ranchería Las Cruces,Rural
83303,Ranchería Las Milpas,Rural
83303,Ranchería Las Praderas,Rural
83303,Ranchería Las Zayas,Rural
83303,Ranchería Latifundio San Jorge,Rural
83303,Ranchería Leobardo Miranda,Rural
83303,Ranchería Leopoldo Sánchez,Rural
83303,Ranchería Lino Martínez,Rural
